timestamp,open,high,low,close,open_bid,open_ask,high_bid,high_ask,low_bid,low_ask,close_bid,close_ask,spread,volume
2026-05-25T23:00:00+00:00,15892.75,15892.95,15891.35,15892.75,15892.3,15893.2,15892.6,15893.3,15891.1,15891.6,15892.5,15893,0.5,94.65000236
2026-05-25T23:05:00+00:00,15892.65,15892.9,15892.3,15892.6,15892.4,15892.9,15892.4,15893.4,15891.9,15892.7,15892,15893.2,1.2,290.3200018
2026-05-25T23:10:00+00:00,15892.5,15892.8,15892.3,15892.5,15892,15893,15892.4,15893.2,15891.9,15892.7,15892.1,15892.9,0.8,70.20000052
2026-05-25T23:15:00+00:00,15892.2,15892.3,15891.2,15891.55,15891.8,15892.6,15891.8,15892.8,15890.9,15891.5,15891.3,15891.8,0.5,66.15000081
2026-05-25T23:20:00+00:00,15891.65,15895.25,15891.35,15894,15891.4,15891.9,15894.9,15895.6,15891.1,15891.6,15893.6,15894.4,0.8,140.2500011
2026-05-25T23:25:00+00:00,15893.95,15895.15,15892.6,15894.05,15893.7,15894.2,15894.8,15895.5,15892.3,15892.9,15893.7,15894.4,0.7,237.4500037
2026-05-25T23:30:00+00:00,15894.35,15896.5,15894.2,15895.4,15894.1,15894.6,15896.3,15896.7,15894,15894.4,15895.2,15895.6,0.4,195.9000051
2026-05-25T23:35:00+00:00,15895.45,15896.65,15895.35,15896.4,15895.3,15895.6,15896.4,15896.9,15895.1,15895.6,15896.1,15896.7,0.6,381.2100086
2026-05-25T23:40:00+00:00,15896.35,15896.4,15895.15,15895.2,15896.1,15896.6,15896.1,15896.7,15894.9,15895.4,15895,15895.4,0.4,393.2900078
2026-05-25T23:45:00+00:00,15895.15,15895.35,15893.55,15893.9,15894.9,15895.4,15895.1,15895.6,15893.2,15893.9,15893.6,15894.2,0.6,378.8200042
2026-05-25T23:50:00+00:00,15894.05,15895.15,15893.75,15893.8,15893.8,15894.3,15894.9,15895.4,15893.4,15894.1,15893.5,15894.1,0.6,236.770003
2026-05-25T23:55:00+00:00,15893.85,15895.9,15893.85,15895.85,15893.6,15894.1,15895.5,15896.3,15893.6,15894.1,15895.5,15896.2,0.7,147.2800025
2026-05-26T00:00:00+00:00,15895.55,15896.75,15893.55,15893.95,15895.2,15895.9,15896.4,15897.1,15893.4,15893.7,15893.6,15894.3,0.7,633.4200103
2026-05-26T00:05:00+00:00,15894.05,15896.45,15893.8,15895.4,15893.7,15894.4,15896.2,15896.7,15893.6,15894,15895.1,15895.7,0.6,409.8700063
2026-05-26T00:10:00+00:00,15895.3,15896.85,15895,15896.65,15895,15895.6,15896.6,15897.1,15894.8,15895.2,15896.4,15896.9,0.5,295.9400064
2026-05-26T00:15:00+00:00,15896.5,15898,15895.15,15897.8,15896.3,15896.7,15897.8,15898.2,15894.9,15895.4,15897.6,15898,0.4,730.220011
2026-05-26T00:20:00+00:00,15897.85,15899.35,15897.4,15898.15,15897.7,15898,15899.1,15899.6,15897.2,15897.6,15898,15898.3,0.3,791.7300154
2026-05-26T00:25:00+00:00,15898.2,15898.8,15896.7,15897.95,15898,15898.4,15898.6,15899,15896.6,15896.8,15897.8,15898.1,0.3,330.8200076
2026-05-26T00:30:00+00:00,15897.9,15897.9,15894.85,15895.85,15897.8,15898,15897.8,15898,15894.6,15895.1,15895.6,15896.1,0.5,505.4900091
2026-05-26T00:35:00+00:00,15895.95,15896.2,15895.15,15895.35,15895.7,15896.2,15895.9,15896.5,15894.9,15895.4,15895.1,15895.6,0.5,186.3300039
2026-05-26T00:40:00+00:00,15895.45,15896.55,15894.95,15895.4,15895.2,15895.7,15896.3,15896.8,15894.7,15895.2,15895.2,15895.6,0.4,182.7000034
2026-05-26T00:45:00+00:00,15895.3,15896.65,15894.75,15895.65,15895.1,15895.5,15896.4,15896.9,15894.5,15895,15895.3,15896,0.7,214.5700042
2026-05-26T00:50:00+00:00,15895.75,15899.1,15895.75,15898.9,15895.5,15896,15898.9,15899.3,15895.5,15896,15898.7,15899.1,0.4,681.6100128
2026-05-26T00:55:00+00:00,15898.55,15899.2,15896.2,15897.1,15898.4,15898.7,15899,15899.4,15896,15896.4,15896.8,15897.4,0.6,555.4700123
2026-05-26T01:00:00+00:00,15897.3,15900.5,15897.3,15900.2,15897.1,15897.5,15900.3,15900.7,15897.1,15897.5,15900,15900.4,0.4,601.2900116
2026-05-26T01:05:00+00:00,15900.1,15900.2,15898.35,15899.15,15899.9,15900.3,15900,15900.4,15898.1,15898.6,15898.9,15899.4,0.5,282.6800061
2026-05-26T01:10:00+00:00,15899.1,15899.1,15895.85,15896.55,15898.9,15899.3,15898.9,15899.3,15895.7,15896,15896.3,15896.8,0.5,368.3600069
2026-05-26T01:15:00+00:00,15896.45,15897.6,15894.65,15895.95,15896.1,15896.8,15897.4,15897.8,15894.4,15894.9,15895.7,15896.2,0.5,416.6200067
2026-05-26T01:20:00+00:00,15896.1,15897.4,15895.1,15896.15,15895.8,15896.4,15897.2,15897.6,15894.8,15895.4,15895.9,15896.4,0.5,883.6400093
2026-05-26T01:25:00+00:00,15896.25,15897.4,15895.15,15895.35,15896,15896.5,15897.1,15897.7,15894.9,15895.4,15895.1,15895.6,0.5,386.0900056
2026-05-26T01:30:00+00:00,15895.3,15896.15,15895.1,15895.6,15895.1,15895.5,15895.9,15896.4,15894.9,15895.3,15895.4,15895.8,0.4,605.1000065
2026-05-26T01:35:00+00:00,15895.65,15897.35,15895.25,15896.65,15895.4,15895.9,15897.1,15897.6,15895.1,15895.4,15896.4,15896.9,0.5,292.2000066
2026-05-26T01:40:00+00:00,15896.6,15898.1,15896.3,15896.6,15896.3,15896.9,15897.9,15898.3,15896.1,15896.5,15896.4,15896.8,0.4,561.9000099
2026-05-26T01:45:00+00:00,15896.5,15897.35,15895.65,15896.1,15896.3,15896.7,15897.1,15897.6,15895.4,15895.9,15896,15896.2,0.2,592.0500126
2026-05-26T01:50:00+00:00,15896,15896.6,15895.95,15896.1,15895.8,15896.2,15896.4,15896.8,15895.8,15896.1,15895.9,15896.3,0.4,92.12000155
