timestamp,open,high,low,close,open_bid,open_ask,high_bid,high_ask,low_bid,low_ask,close_bid,close_ask,spread,volume
2026-05-31T21:00:00+00:00,15937.4,15937.85,15935.85,15936.5,15934.4,15940.4,15935.2,15940.5,15933.3,15938.4,15934.6,15938.4,3.8,30.60000002
2026-05-31T21:10:00+00:00,15936.6,15937.1,15936.5,15936.95,15934.7,15938.5,15935.4,15938.8,15934.6,15938.4,15935.3,15938.6,3.3,33.90000093
2026-05-31T21:20:00+00:00,15937.15,15937.45,15936.5,15936.8,15935.6,15938.7,15935.6,15939.3,15934.3,15938.7,15934.3,15939.3,5,9.900000215
2026-05-31T21:30:00+00:00,15937.05,15937.45,15933.9,15934.25,15935.1,15939,15935.3,15939.6,15932.3,15935.5,15932.4,15936.1,3.7,49.20000124
2026-05-31T21:40:00+00:00,15934.05,15936.55,15933.7,15936.45,15932.5,15935.6,15934.2,15938.9,15932.2,15935.2,15934.1,15938.8,4.7,23.70000064
2026-05-31T21:50:00+00:00,15936.45,15936.95,15935.25,15935.3,15934,15938.9,15934.3,15939.6,15933.5,15937,15933.6,15937,3.4,49.80000138
2026-05-31T22:00:00+00:00,15935.25,15942.2,15933.4,15939.15,15933.6,15936.9,15941.4,15943,15931.9,15934.9,15938.4,15939.9,1.5,1423.070007
2026-05-31T22:10:00+00:00,15939.25,15940.3,15937.5,15939.45,15938.6,15939.9,15939.3,15941.3,15936.8,15938.2,15938.9,15940,1.1,961.9500273
2026-05-31T22:20:00+00:00,15939.4,15941.4,15938.15,15941.05,15938.9,15939.9,15941.1,15941.7,15937.6,15938.7,15940.5,15941.6,1.1,583.1000161
2026-05-31T22:30:00+00:00,15941.05,15943.45,15940.25,15941.45,15940.5,15941.6,15943.1,15943.8,15939.7,15940.8,15941.1,15941.8,0.7,1069.050028
2026-05-31T22:40:00+00:00,15941.6,15942.55,15940.7,15941.25,15941.2,15942,15942.2,15942.9,15940.3,15941.1,15940.9,15941.6,0.7,521.5500125
