timestamp,open,high,low,close,open_bid,open_ask,high_bid,high_ask,low_bid,low_ask,close_bid,close_ask,spread,volume
2026-04-26T21:00:00+00:00,15958.95,15960.85,15955.15,15957.85,15954.9,15963,15956,15965.7,15947.4,15962.9,15950.5,15965.2,14.7,75.36000133
2026-04-26T21:10:00+00:00,15957.7,15960.85,15953,15953.05,15950.5,15964.9,15953.4,15968.3,15950.4,15955.6,15950.5,15955.6,5.1,215.4100001
2026-04-26T21:20:00+00:00,15953.1,15958.65,15952.7,15955.3,15950.6,15955.6,15953.5,15963.8,15950.4,15955,15951.8,15958.8,7,194.1600053
2026-04-26T21:30:00+00:00,15955.2,15955.75,15953.8,15954.85,15951.7,15958.7,15952.1,15959.4,15950.9,15956.7,15951.9,15957.8,5.9,92.70000196
2026-04-26T21:40:00+00:00,15954.85,15957.05,15954.4,15956.65,15951.8,15957.9,15952,15962.1,15950.9,15957.9,15951.2,15962.1,10.9,29.40000057
2026-04-26T21:50:00+00:00,15957.05,15958.75,15956.75,15956.8,15952,15962.1,15955,15962.5,15951.7,15961.8,15951.8,15961.8,10,27.90000021
2026-04-26T22:00:00+00:00,15956.5,15959.2,15951.4,15952.7,15951.8,15961.2,15957.2,15961.2,15950.5,15952.3,15952.1,15953.3,1.2,1073.099995
2026-04-26T22:10:00+00:00,15952.75,15956.6,15952.7,15954.7,15952.2,15953.3,15956.2,15957,15952.2,15953.2,15954.3,15955.1,0.8,506.7400141
2026-04-26T22:20:00+00:00,15954.75,15957.6,15954.7,15956,15954.3,15955.2,15957.1,15958.1,15954.3,15955.1,15955.6,15956.4,0.8,339.4500093
2026-04-26T22:30:00+00:00,15955.85,15958.75,15955.05,15957.5,15955.6,15956.1,15958.4,15959.1,15954.6,15955.5,15957,15958,1,417.7000115
2026-04-26T22:40:00+00:00,15957.6,15958.85,15957.45,15958.45,15957.2,15958,15958.5,15959.2,15957,15957.9,15958,15958.9,0.9,309.1200069
2026-04-26T22:50:00+00:00,15958.5,15958.75,15954.65,15954.8,15958.1,15958.9,15958.3,15959.2,15954.1,15955.2,15954.2,15955.4,1.2,733.540015
2026-04-26T23:00:00+00:00,15954.7,15955.1,15951.35,15952.3,15954.1,15955.3,15954.6,15955.6,15950.8,15951.9,15951.7,15952.9,1.2,1093.840018
2026-04-26T23:10:00+00:00,15952.4,15954.85,15950.85,15953,15951.8,15953,15954.5,15955.2,15950.7,15951,15952.7,15953.3,0.6,563.5500104
2026-04-26T23:20:00+00:00,15952.9,15957.45,15951.7,15956.95,15952.7,15953.1,15957.1,15957.8,15951.4,15952,15956.5,15957.4,0.9,518.6300088
2026-04-26T23:30:00+00:00,15957.1,15958.5,15956.8,15957.65,15956.7,15957.5,15958.3,15958.7,15956.6,15957,15957.5,15957.8,0.3,536.700013
2026-04-26T23:40:00+00:00,15957.7,15959.65,15955.75,15959.1,15957.5,15957.9,15959.4,15959.9,15955.4,15956.1,15958.9,15959.3,0.4,664.9800117
2026-04-26T23:50:00+00:00,15959.15,15959.7,15957.4,15958.5,15958.9,15959.4,15959.4,15960,15957.2,15957.6,15958.2,15958.8,0.6,552.0300124
2026-04-27T00:00:00+00:00,15958.6,15958.6,15950.1,15952.8,15958.3,15958.9,15958.3,15958.9,15949.8,15950.4,15952.5,15953.1,0.6,1710.040026
2026-04-27T00:10:00+00:00,15952.85,15953.25,15949.6,15953.2,15952.6,15953.1,15952.9,15953.6,15949.4,15949.8,15952.9,15953.5,0.6,891.2900145
2026-04-27T00:20:00+00:00,15953.2,15953.3,15949.9,15950.9,15952.8,15953.6,15953,15953.6,15949.6,15950.2,15950.6,15951.2,0.6,823.470014
2026-04-27T00:30:00+00:00,15950.55,15952.55,15949.95,15951.5,15950.4,15950.7,15952.2,15952.9,15949.7,15950.2,15951.2,15951.8,0.6,784.6500094
2026-04-27T00:40:00+00:00,15951.1,15951.4,15945,15947.7,15950.8,15951.4,15951.1,15951.7,15944.7,15945.3,15947.4,15948,0.6,747.2300099
2026-04-27T00:50:00+00:00,15947.85,15953.8,15945.75,15948.05,15947.7,15948,15953.6,15954,15945.5,15946,15947.7,15948.4,0.7,2406.360038
2026-04-27T01:00:00+00:00,15947.75,15947.8,15934.75,15941.65,15947.6,15947.9,15947.6,15948,15934.4,15935.1,15941.4,15941.9,0.5,4735.470089
2026-04-27T01:10:00+00:00,15941.5,15941.7,15935.2,15935.85,15941.3,15941.7,15941.5,15941.9,15935,15935.4,15935.6,15936.1,0.5,3856.750073
2026-04-27T01:20:00+00:00,15935.8,15939.45,15932.25,15937.95,15935.6,15936,15939.1,15939.8,15932,15932.5,15937.7,15938.2,0.5,2409.310038
2026-04-27T01:30:00+00:00,15937.85,15940.7,15935.75,15936.75,15937.6,15938.1,15940.4,15941,15935.5,15936,15936.4,15937.1,0.7,1501.020022
2026-04-27T01:40:00+00:00,15936.65,15937.9,15931.85,15931.85,15936.4,15936.9,15937.7,15938.1,15931.6,15932.1,15931.6,15932.1,0.5,1204.100019
