timestamp,open,high,low,close,open_bid,open_ask,high_bid,high_ask,low_bid,low_ask,close_bid,close_ask,spread,volume
2026-05-25T23:00:00+00:00,15892.75,15893,15891.35,15892.6,15892.3,15893.2,15892.6,15893.4,15891.1,15891.6,15892,15893.2,1.2,384.9700042
2026-05-25T23:10:00+00:00,15892.5,15892.8,15891.2,15891.55,15892,15893,15892.4,15893.2,15890.9,15891.5,15891.3,15891.8,0.5,136.3500013
2026-05-25T23:20:00+00:00,15891.65,15895.25,15891.35,15894.05,15891.4,15891.9,15894.9,15895.6,15891.1,15891.6,15893.7,15894.4,0.7,377.7000048
2026-05-25T23:30:00+00:00,15894.35,15896.65,15894.2,15896.4,15894.1,15894.6,15896.4,15896.9,15894,15894.4,15896.1,15896.7,0.6,577.1100137
2026-05-25T23:40:00+00:00,15896.35,15896.4,15893.55,15893.9,15896.1,15896.6,15896.1,15896.7,15893.2,15893.9,15893.6,15894.2,0.6,772.1100121
2026-05-25T23:50:00+00:00,15894.05,15895.9,15893.75,15895.85,15893.8,15894.3,15895.5,15896.3,15893.4,15894.1,15895.5,15896.2,0.7,384.0500054
2026-05-26T00:00:00+00:00,15895.55,15896.75,15893.55,15895.4,15895.2,15895.9,15896.4,15897.1,15893.4,15893.7,15895.1,15895.7,0.6,1043.290017
2026-05-26T00:10:00+00:00,15895.3,15898,15895,15897.8,15895,15895.6,15897.8,15898.2,15894.8,15895.2,15897.6,15898,0.4,1026.160017
2026-05-26T00:20:00+00:00,15897.85,15899.35,15896.7,15897.95,15897.7,15898,15899.1,15899.6,15896.6,15896.8,15897.8,15898.1,0.3,1122.550023
2026-05-26T00:30:00+00:00,15897.9,15897.9,15894.85,15895.35,15897.8,15898,15897.8,15898,15894.6,15895.1,15895.1,15895.6,0.5,691.8200129
2026-05-26T00:40:00+00:00,15895.45,15896.65,15894.75,15895.65,15895.2,15895.7,15896.4,15896.9,15894.5,15895,15895.3,15896,0.7,397.2700076
2026-05-26T00:50:00+00:00,15895.75,15899.2,15895.75,15897.1,15895.5,15896,15899,15899.4,15895.5,15896,15896.8,15897.4,0.6,1237.080025
2026-05-26T01:00:00+00:00,15897.3,15900.5,15897.3,15899.15,15897.1,15897.5,15900.3,15900.7,15897.1,15897.5,15898.9,15899.4,0.5,883.9700178
2026-05-26T01:10:00+00:00,15899.1,15899.1,15894.65,15895.95,15898.9,15899.3,15898.9,15899.3,15894.4,15894.9,15895.7,15896.2,0.5,784.9800136
2026-05-26T01:20:00+00:00,15896.1,15897.45,15895.1,15895.35,15895.8,15896.4,15897.2,15897.7,15894.8,15895.4,15895.1,15895.6,0.5,1269.730015
2026-05-26T01:30:00+00:00,15895.3,15897.35,15895.1,15896.65,15895.1,15895.5,15897.1,15897.6,15894.9,15895.3,15896.4,15896.9,0.5,897.3000131
2026-05-26T01:40:00+00:00,15896.6,15898.1,15895.65,15896.1,15896.3,15896.9,15897.9,15898.3,15895.4,15895.9,15896,15896.2,0.2,1153.950022
2026-05-26T01:50:00+00:00,15896,15897.15,15895.3,15896.9,15895.8,15896.2,15897,15897.3,15895.1,15895.5,15896.7,15897.1,0.4,422.3500063
2026-05-26T02:00:00+00:00,15897.25,15897.25,15895.3,15895.4,15897.1,15897.4,15897.1,15897.4,15895.1,15895.5,15895.2,15895.6,0.4,457.6500071
2026-05-26T02:10:00+00:00,15895.65,15896.8,15895.35,15895.55,15895.5,15895.8,15896.6,15897,15895,15895.7,15895.2,15895.9,0.7,472.9300085
2026-05-26T02:20:00+00:00,15895.45,15895.7,15893.75,15894.9,15895.2,15895.7,15895.4,15896,15893.6,15893.9,15894.7,15895.1,0.4,502.5700094
2026-05-26T02:30:00+00:00,15894.8,15896,15893.85,15895.55,15894.6,15895,15895.9,15896.1,15893.7,15894,15895.4,15895.7,0.3,415.5000094
2026-05-26T02:40:00+00:00,15895.35,15898.6,15895.15,15896.25,15895.2,15895.5,15898.4,15898.8,15895,15895.3,15896.1,15896.4,0.3,668.0000161
