timestamp,open,high,low,close,open_bid,open_ask,high_bid,high_ask,low_bid,low_ask,close_bid,close_ask,spread,volume
2026-04-26T21:00:00+00:00,15958.95,15960.25,15956.2,15957,15954.9,15963,15956,15964.5,15949.5,15962.9,15949.5,15964.5,15,9.299999833
2026-04-26T21:05:00+00:00,15956.1,15958.2,15955.85,15957.85,15947.4,15964.8,15950.7,15965.7,15947.4,15964.3,15950.5,15965.2,14.7,66.06000149
2026-04-26T21:10:00+00:00,15957.7,15960.85,15957.65,15959,15950.5,15964.9,15953.4,15968.3,15950.5,15964.8,15952.7,15965.3,12.6,110.9700006
2026-04-26T21:15:00+00:00,15959.05,15959.8,15953,15953.05,15952.8,15965.3,15952.8,15966.8,15950.4,15955.6,15950.5,15955.6,5.1,104.4399995
2026-04-26T21:20:00+00:00,15953.1,15958.65,15952.7,15954.15,15950.6,15955.6,15953.5,15963.8,15950.4,15955,15951.5,15956.8,5.3,157.1100042
2026-04-26T21:25:00+00:00,15954.1,15957.4,15953.9,15955.3,15951.6,15956.6,15952.2,15962.6,15951.2,15956.6,15951.8,15958.8,7,37.05000108
2026-04-26T21:30:00+00:00,15955.2,15955.65,15954.1,15954.6,15951.7,15958.7,15951.9,15959.4,15950.9,15957.3,15951.9,15957.3,5.4,61.2000016
2026-04-26T21:35:00+00:00,15954.35,15955.25,15954.15,15954.85,15951.9,15956.8,15952.1,15958.4,15951.6,15956.7,15951.9,15957.8,5.9,31.50000036
2026-04-26T21:40:00+00:00,15954.85,15956.4,15954.55,15956.2,15951.8,15957.9,15952,15960.8,15951.2,15957.9,15951.6,15960.8,9.2,22.20000029
2026-04-26T21:45:00+00:00,15956.35,15956.85,15956,15956.65,15951.6,15961.1,15951.6,15962.1,15950.9,15961.1,15951.2,15962.1,10.9,7.200000286
2026-04-26T21:50:00+00:00,15957.05,15957.1,15957.05,15957.1,15952,15962.1,15952.1,15962.1,15952,15962.1,15952.1,15962.1,10,5.699999928
2026-04-26T21:55:00+00:00,15958.55,15958.75,15956.75,15956.8,15955,15962.1,15955,15962.5,15951.7,15961.8,15951.8,15961.8,10,22.20000029
2026-04-26T22:00:00+00:00,15956.5,15958.4,15951.4,15955.05,15951.8,15961.2,15955.6,15961.2,15950.5,15952.3,15954.7,15955.4,0.7,853.6499879
2026-04-26T22:05:00+00:00,15955.2,15957.6,15952.6,15952.7,15954.7,15955.7,15957.2,15958,15952.1,15953.1,15952.1,15953.3,1.2,219.4500071
2026-04-26T22:10:00+00:00,15952.75,15956.35,15952.7,15956.3,15952.2,15953.3,15956,15956.7,15952.2,15953.2,15955.9,15956.7,0.8,256.5400066
2026-04-26T22:15:00+00:00,15956.05,15956.6,15954.4,15954.7,15955.6,15956.5,15956.2,15957,15954,15954.8,15954.3,15955.1,0.8,250.2000074
2026-04-26T22:20:00+00:00,15954.75,15956.5,15954.7,15956.15,15954.3,15955.2,15956.2,15956.8,15954.3,15955.1,15955.8,15956.5,0.7,174.1500044
2026-04-26T22:25:00+00:00,15956.25,15957.6,15955.55,15956,15955.9,15956.6,15957.1,15958.1,15955.2,15955.9,15955.6,15956.4,0.8,165.300005
2026-04-26T22:30:00+00:00,15955.85,15958.75,15955.05,15958.2,15955.6,15956.1,15958.4,15959.1,15954.6,15955.5,15957.8,15958.6,0.8,279.0000082
2026-04-26T22:35:00+00:00,15958.25,15958.65,15956.4,15957.5,15957.9,15958.6,15958.3,15959,15956,15956.8,15957,15958,1,138.7000033
2026-04-26T22:40:00+00:00,15957.6,15958.75,15957.45,15958.6,15957.2,15958,15958.4,15959.1,15957,15957.9,15958.1,15959.1,1,258.5700058
2026-04-26T22:45:00+00:00,15958.7,15958.85,15958.45,15958.45,15958.3,15959.1,15958.5,15959.2,15958,15958.9,15958,15958.9,0.9,50.55000114
2026-04-26T22:50:00+00:00,15958.5,15958.75,15956.8,15958.45,15958.1,15958.9,15958.3,15959.2,15956.4,15957.2,15958.1,15958.8,0.7,317.400007
2026-04-26T22:55:00+00:00,15958.3,15958.6,15954.65,15954.8,15957.9,15958.7,15958.2,15959,15954.1,15955.2,15954.2,15955.4,1.2,416.140008
2026-04-26T23:00:00+00:00,15954.7,15955.1,15953.35,15953.45,15954.1,15955.3,15954.6,15955.6,15952.8,15953.9,15952.9,15954,1.1,545.2500093
2026-04-26T23:05:00+00:00,15953.35,15954.1,15951.35,15952.3,15952.8,15953.9,15953.7,15954.5,15950.8,15951.9,15951.7,15952.9,1.2,548.5900085
2026-04-26T23:10:00+00:00,15952.4,15953.5,15950.85,15953.35,15951.8,15953,15953.2,15953.8,15950.7,15951,15953,15953.7,0.7,221.2500044
2026-04-26T23:15:00+00:00,15953.4,15954.85,15952.9,15953,15953.1,15953.7,15954.5,15955.2,15952.6,15953.2,15952.7,15953.3,0.6,342.300006
2026-04-26T23:20:00+00:00,15952.9,15953.9,15951.7,15953.7,15952.7,15953.1,15953.6,15954.2,15951.4,15952,15953.4,15954,0.6,175.2400032
2026-04-26T23:25:00+00:00,15953.8,15957.45,15953.75,15956.95,15953.6,15954,15957.1,15957.8,15953.5,15954,15956.5,15957.4,0.9,343.3900056
2026-04-26T23:30:00+00:00,15957.1,15958.4,15956.95,15957.2,15956.7,15957.5,15958.1,15958.7,15956.6,15957.3,15956.9,15957.5,0.6,286.5000063
2026-04-26T23:35:00+00:00,15957.3,15958.5,15956.8,15957.65,15957,15957.6,15958.3,15958.7,15956.6,15957,15957.5,15957.8,0.3,250.2000067
2026-04-26T23:40:00+00:00,15957.7,15959,15956.65,15956.8,15957.5,15957.9,15958.7,15959.3,15956.4,15956.9,15956.5,15957.1,0.6,409.0500067
2026-04-26T23:45:00+00:00,15956.9,15959.65,15955.75,15959.1,15956.6,15957.2,15959.4,15959.9,15955.4,15956.1,15958.9,15959.3,0.4,255.930005
2026-04-26T23:50:00+00:00,15959.15,15959.7,15958.35,15958.55,15958.9,15959.4,15959.4,15960,15958.1,15958.6,15958.3,15958.8,0.5,205.3500059
2026-04-26T23:55:00+00:00,15958.5,15959.65,15957.4,15958.5,15958.2,15958.8,15959.4,15959.9,15957.2,15957.6,15958.2,15958.8,0.6,346.6800065
2026-04-27T00:00:00+00:00,15958.6,15958.6,15950.1,15951.15,15958.3,15958.9,15958.3,15958.9,15949.8,15950.4,15950.9,15951.4,0.5,995.100017
2026-04-27T00:05:00+00:00,15951.25,15955.4,15951.2,15952.8,15951,15951.5,15955.1,15955.7,15950.9,15951.5,15952.5,15953.1,0.6,714.9400091
2026-04-27T00:10:00+00:00,15952.85,15953.05,15951.4,15951.8,15952.6,15953.1,15952.7,15953.4,15951.1,15951.7,15951.5,15952.1,0.6,362.0900065
2026-04-27T00:15:00+00:00,15951.9,15953.25,15949.6,15953.2,15951.6,15952.2,15952.9,15953.6,15949.4,15949.8,15952.9,15953.5,0.6,529.200008
2026-04-27T00:20:00+00:00,15953.2,15953.25,15950.5,15952.8,15952.8,15953.6,15952.9,15953.6,15950.2,15950.8,15952.5,15953.1,0.6,480.5300075
2026-04-27T00:25:00+00:00,15952.7,15953.2,15949.9,15950.9,15952.4,15953,15953,15953.4,15949.6,15950.2,15950.6,15951.2,0.6,342.9400065
2026-04-27T00:30:00+00:00,15950.55,15952.15,15949.95,15951.65,15950.4,15950.7,15951.8,15952.5,15949.7,15950.2,15951.3,15952,0.7,444.6000047
2026-04-27T00:35:00+00:00,15951.55,15952.55,15950.35,15951.5,15951.2,15951.9,15952.2,15952.9,15950,15950.7,15951.2,15951.8,0.6,340.0500047
2026-04-27T00:40:00+00:00,15951.1,15951.4,15947.4,15947.9,15950.8,15951.4,15951.1,15951.7,15947.1,15947.7,15947.6,15948.2,0.6,243.1500033
2026-04-27T00:45:00+00:00,15947.5,15947.9,15945,15947.7,15947.2,15947.8,15947.5,15948.3,15944.7,15945.3,15947.4,15948,0.6,504.0800066
2026-04-27T00:50:00+00:00,15947.85,15953.8,15947.6,15950.25,15947.7,15948,15953.6,15954,15947.3,15947.9,15950.1,15950.4,0.3,1293.06002
2026-04-27T00:55:00+00:00,15950.15,15952.25,15945.75,15948.05,15949.9,15950.4,15952,15952.5,15945.5,15946,15947.7,15948.4,0.7,1113.300017
2026-04-27T01:00:00+00:00,15947.75,15947.8,15934.75,15936.7,15947.6,15947.9,15947.6,15948,15934.4,15935.1,15936.3,15937.1,0.8,2652.320048
2026-04-27T01:05:00+00:00,15936.6,15944.65,15935.1,15941.65,15936.2,15937,15944.4,15944.9,15934.9,15935.3,15941.4,15941.9,0.5,2083.15004
2026-04-27T01:10:00+00:00,15941.5,15941.7,15935.2,15937.75,15941.3,15941.7,15941.5,15941.9,15935,15935.4,15937.4,15938.1,0.7,1254.870023
2026-04-27T01:15:00+00:00,15937.65,15939.6,15935.7,15935.85,15937.4,15937.9,15939.3,15939.9,15935.5,15935.9,15935.6,15936.1,0.5,2601.88005
2026-04-27T01:20:00+00:00,15935.8,15935.8,15932.25,15933.45,15935.6,15936,15935.6,15936,15932,15932.5,15933.1,15933.8,0.7,1511.820025
2026-04-27T01:25:00+00:00,15933.4,15939.45,15933.35,15937.95,15933.1,15933.7,15939.1,15939.8,15933,15933.7,15937.7,15938.2,0.5,897.4900134
2026-04-27T01:30:00+00:00,15937.85,15940.7,15937.45,15940.35,15937.6,15938.1,15940.4,15941,15937.3,15937.6,15940,15940.7,0.7,760.5400144
2026-04-27T01:35:00+00:00,15940.3,15940.3,15935.75,15936.75,15940,15940.6,15940,15940.6,15935.5,15936,15936.4,15937.1,0.7,740.4800076
2026-04-27T01:40:00+00:00,15936.65,15937.9,15936.2,15936.3,15936.4,15936.9,15937.7,15938.1,15935.9,15936.5,15936.1,15936.5,0.4,529.2500076
2026-04-27T01:45:00+00:00,15936.25,15937.15,15931.85,15931.85,15936,15936.5,15936.9,15937.4,15931.6,15932.1,15931.6,15932.1,0.5,674.850011
2026-04-27T01:50:00+00:00,15931.5,15931.9,15925.6,15928.95,15931.3,15931.7,15931.6,15932.2,15925.3,15925.9,15928.6,15929.3,0.7,974.5600164
2026-04-27T01:55:00+00:00,15928.85,15933.2,15927.4,15932.9,15928.5,15929.2,15933,15933.4,15927.2,15927.6,15932.7,15933.1,0.4,681.9600141
2026-04-27T02:00:00+00:00,15932.95,15933.1,15930.05,15931.1,15932.8,15933.1,15932.9,15933.3,15929.9,15930.2,15930.9,15931.3,0.4,560.5100129
2026-04-27T02:05:00+00:00,15931.45,15935.75,15931.25,15934.5,15931.3,15931.6,15935.4,15936.1,15930.9,15931.6,15934.2,15934.8,0.6,741.7600156
2026-04-27T02:10:00+00:00,15934.4,15935.6,15933.4,15934.3,15934.2,15934.6,15935.4,15935.8,15933.2,15933.6,15934.1,15934.5,0.4,288.930005
2026-04-27T02:15:00+00:00,15934.4,15936.65,15933.05,15934.4,15934.2,15934.6,15936.3,15937,15932.9,15933.2,15934.2,15934.6,0.4,392.1000073
2026-04-27T02:20:00+00:00,15934.3,15936.2,15933.1,15934.05,15934.1,15934.5,15936,15936.4,15932.8,15933.4,15933.8,15934.3,0.5,696.9000098
2026-04-27T02:25:00+00:00,15934.1,15934.95,15933.1,15933.8,15933.8,15934.4,15934.8,15935.1,15932.8,15933.4,15933.6,15934,0.4,313.5000043
2026-04-27T02:30:00+00:00,15934,15934,15930.3,15931.2,15933.8,15934.2,15933.8,15934.2,15930.1,15930.5,15931,15931.4,0.4,328.0500076
2026-04-27T02:35:00+00:00,15931,15931.7,15927.75,15929,15930.8,15931.2,15931.5,15931.9,15927.5,15928,15928.8,15929.2,0.4,320.1000073
2026-04-27T02:40:00+00:00,15928.9,15931.35,15927.8,15930.2,15928.7,15929.1,15931,15931.7,15927.6,15928,15930,15930.4,0.4,328.3500067
2026-04-27T02:45:00+00:00,15930,15930.9,15928.75,15928.75,15929.8,15930.2,15930.7,15931.1,15928.6,15928.9,15928.6,15928.9,0.3,236.7000051
2026-04-27T02:50:00+00:00,15928.65,15929.2,15927,15927.7,15928.5,15928.8,15929,15929.4,15926.8,15927.2,15927.5,15927.9,0.4,229.5000042
2026-04-27T02:55:00+00:00,15928.1,15930.4,15928.1,15930.15,15927.7,15928.5,15930.2,15930.6,15927.7,15928.5,15930,15930.3,0.3,481.4000095
2026-04-27T03:00:00+00:00,15930.1,15931.3,15924.95,15926.5,15930,15930.2,15931.1,15931.5,15924.8,15925.1,15926.2,15926.8,0.6,764.7900168
2026-04-27T03:05:00+00:00,15926.25,15929,15926.1,15927.7,15926.2,15926.3,15928.8,15929.2,15925.9,15926.3,15927.5,15927.9,0.4,434.7000105
2026-04-27T03:10:00+00:00,15927.4,15927.8,15926.3,15926.7,15927.2,15927.6,15927.6,15928,15926.1,15926.5,15926.4,15927,0.6,307.8000059
2026-04-27T03:15:00+00:00,15926.55,15929.9,15926.45,15927.85,15926.4,15926.7,15929.7,15930.1,15926.2,15926.7,15927.6,15928.1,0.5,369.3000071
2026-04-27T03:20:00+00:00,15927.9,15928.15,15926.45,15927.2,15927.7,15928.1,15928,15928.3,15926.2,15926.7,15927,15927.4,0.4,419.7000057
2026-04-27T03:25:00+00:00,15927.25,15929.05,15926.4,15928.8,15926.9,15927.6,15928.9,15929.2,15926.2,15926.6,15928.6,15929,0.4,501.00001
2026-04-27T03:30:00+00:00,15928.9,15929.2,15925.55,15925.8,15928.7,15929.1,15928.9,15929.5,15925.4,15925.7,15925.6,15926,0.4,557.950011
2026-04-27T03:35:00+00:00,15925.85,15927.3,15925.7,15927.3,15925.6,15926.1,15927.1,15927.5,15925.4,15926,15927.1,15927.5,0.4,300.4500058
2026-04-27T03:40:00+00:00,15927.4,15927.55,15920.15,15921.1,15927.2,15927.6,15927.2,15927.9,15920,15920.3,15920.9,15921.3,0.4,643.5700099
2026-04-27T03:45:00+00:00,15921.3,15921.95,15919.25,15921.6,15921.1,15921.5,15921.8,15922.1,15919,15919.5,15921.3,15921.9,0.6,429.3700103
2026-04-27T03:50:00+00:00,15921.5,15922.3,15919.85,15922.2,15921.3,15921.7,15922.1,15922.5,15919.7,15920,15922.1,15922.3,0.2,384.0000092
2026-04-27T03:55:00+00:00,15922.25,15922.9,15921.35,15922.9,15922,15922.5,15922.7,15923.1,15921.2,15921.5,15922.7,15923.1,0.4,373.5000087
2026-04-27T04:00:00+00:00,15922.6,15922.7,15919.8,15921.2,15922.4,15922.8,15922.5,15922.9,15919.7,15919.9,15921,15921.4,0.4,289.9500074
2026-04-27T04:05:00+00:00,15921.1,15921.5,15920.5,15921.25,15920.9,15921.3,15921.3,15921.7,15920.3,15920.7,15921.1,15921.4,0.3,65.70000172
2026-04-27T04:10:00+00:00,15921.4,15923.05,15920.4,15921.3,15921.2,15921.6,15922.8,15923.3,15920.2,15920.6,15921.1,15921.5,0.4,319.5500058
2026-04-27T04:15:00+00:00,15921.25,15921.4,15916.95,15917.3,15921,15921.5,15921.1,15921.7,15916.7,15917.2,15917.1,15917.5,0.4,384.440008
2026-04-27T04:20:00+00:00,15917,15918.3,15915.15,15917.4,15916.9,15917.1,15917.9,15918.7,15914.8,15915.5,15917.2,15917.6,0.4,487.3500091
2026-04-27T04:25:00+00:00,15917.45,15918.9,15916.35,15916.45,15917.1,15917.8,15918.7,15919.1,15916,15916.7,15916.2,15916.7,0.5,264.7500069
2026-04-27T04:30:00+00:00,15916.35,15919.3,15916,15918.8,15916.2,15916.5,15919,15919.6,15915.8,15916.2,15918.6,15919,0.4,408.3000093
2026-04-27T04:35:00+00:00,15918.95,15920.4,15917.15,15917.3,15918.6,15919.3,15920.2,15920.6,15916.8,15917.5,15917,15917.6,0.6,583.9700114
2026-04-27T04:40:00+00:00,15917.5,15920.5,15917.25,15920.25,15917.2,15917.8,15920.1,15920.9,15917,15917.5,15920,15920.5,0.5,447.5100062
2026-04-27T04:45:00+00:00,15920.4,15920.4,15918.6,15920.15,15920,15920.8,15920,15920.8,15918.4,15918.8,15919.9,15920.4,0.5,253.8800049
